id,date,conversationId,inReplyToTweetId,inReplyToUser,user,user_id,rawContent,lang,hashtags,cashtags,mentionedUsers_ids,mentionedUsers_usernames,media_photos_count,media_videos_count,media_animated_count,place,sourceLabel,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,viewCount,quotedTweet_id,quotedTweet_date,quotedTweet_user_id,quotedTweet_user_username,rawContent_clean,community
1755919502200475834,2024-02-09 11:40:07+00:00,1755624062146023468,1.7556240621460234e+18,monymmorales,cedr2506,2518144531,@monymmorales @traficogt https://t.co/xHfTtzu05L,qme,,,"976875408,93938886","monymmorales,traficogt",1,0,0,,Twitter for Android,0,0,0,0,0,26.0,,,,,@monymmorales @traficogt https://t.co/xhfttzu05l,29.0
1755908416457920570,2024-02-09 10:56:04+00:00,1755908416457920570,,,claudiafajardo,146676439,Fallecido en la 6av. Frente a Mac zona 9. Autoridades trabajan en la escena ocupan dos carriles. Precaución ⛔️ ello genera tránsito lento en el lugar. Tómenlo en cuenta para su circulación por esa ruta. @amilcarmontejo @traficogt https://t.co/EtcALkZhdJ,es,,,"372126670,93938886","amilcarmontejo,traficogt",0,1,0,,Twitter for iPhone,0,0,2,0,0,182.0,,,,,fallecido en la 6av. frente a mac zona 9. autoridades trabajan en la escena ocupan dos carriles. precaución ⛔️ ello genera tránsito lento en el lugar. tómenlo en cuenta para su circulación por esa ruta. @amilcarmontejo @traficogt https://t.co/etcalkzhdj,4.0
1755790930584461445,2024-02-09 03:09:13+00:00,1755425049354371255,1.7554250493543713e+18,traficogt,MarioChiu2,1131012993536405504,"@traficogt Así es como compran y/o silencian a los corruptos, cobardes y sicarios.",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,27.0,,,,,"@traficogt así es como compran y/o silencian a los corruptos, cobardes y sicarios.",
1755789651908935713,2024-02-09 03:04:08+00:00,1755789651908935713,,,RudyTejedagt,313128406,"45 minutos para recorrer 2 kilómetros. Del Trébol, Bulevar Liberación y paso a desnivel Tecún Umán. De 7:10 am. a 7:55. La @muniguate debe hacer algo. Parte de la vida la estamos dejando en el Tráfico. 
#Guatemala. @traficogt https://t.co/zqBB2gCx6h",es,Guatemala,,"94355727,93938886","muniguate,traficogt",0,1,0,,Twitter for Android,0,0,0,0,0,115.0,,,,,"45 minutos para recorrer 2 kilómetros. del trébol, bulevar liberación y paso a desnivel tecún umán. de 7:10 am. a 7:55. la @muniguate debe hacer algo. parte de la vida la estamos dejando en el tráfico. 
#guatemala. @traficogt https://t.co/zqbb2gcx6h",
1755775953014251721,2024-02-09 02:09:42+00:00,1755434727975113022,1.755434727975113e+18,lahoragt,mvtrooper,591424023,"@lahoragt @traficogt Típito nefasto y mitómano! Un gran delincuente que es la tapadera de mucha corrupción! 

Debe de sacarse esa basura del MP!",es,,,"168557941,93938886","lahoragt,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,18.0,,,,,"@lahoragt @traficogt típito nefasto y mitómano! un gran delincuente que es la tapadera de mucha corrupción! 

debe de sacarse esa basura del mp!",0.0
1755773741512929368,2024-02-09 02:00:55+00:00,1755773741512929368,,,traficogt,93938886,"Sale caro, pero ortega no tiene ningún remilgos por nadie, siempre y cuando pague.",es,,,,,0,0,0,,Twitter for Android,0,0,5,0,0,2826.0,1.7554792565099192e+18,2024-02-08 06:30:44+00:00,139804113.0,Rafa_Mal0072,"sale caro, pero ortega no tiene ningún remilgos por nadie, siempre y cuando pague.",2.0
1755479256509919243,2024-02-08 06:30:44+00:00,1755479256509919243,,,Rafa_Mal0072,139804113,"Un ultraderechista corrupto pidiendo asilo a un dictador izquierdista…

Cosas veréis.",es,,,,,0,0,0,,Twitter for iPhone,101,185,564,4,3,25039.0,,,,,"un ultraderechista corrupto pidiendo asilo a un dictador izquierdista…

cosas veréis.",
1755771536605061506,2024-02-09 01:52:09+00:00,1755771536605061506,,,traficogt,93938886,"Y sin embargo la presidente de Taiwan, dicen que es íntima del muletas y que allá tiene escondida una buena caleta.   Cuando el río truena ...",es,,,,,0,0,0,,Twitter for Android,0,7,14,0,0,2235.0,1.7554267646359104e+18,2024-02-08 03:02:09+00:00,1.599433541045076e+18,CA360noticias,"y sin embargo la presidente de taiwan, dicen que es íntima del muletas y que allá tiene escondida una buena caleta.   cuando el río truena ...",2.0
1755426764635910311,2024-02-08 03:02:09+00:00,1755426764635910311,,,CA360noticias,1599433541045075969,"El Gobierno de Guatemala reafirma relaciones diplomáticas con Taiwán
https://t.co/2pFpyNHlfU",es,,,,,0,0,0,,Twitter Web App,24,24,312,12,8,83822.0,,,,,"el gobierno de guatemala reafirma relaciones diplomáticas con taiwán
https://t.co/2pfpynhlfu",
1755664683732742259,2024-02-08 18:47:33+00:00,1755392785283195030,1.7553927852831951e+18,PrensaComunitar,lucky68vidal,2436913563,"@PrensaComunitar @traficogt Ojalá el dinero les
Alcance para pagar las Chojineadas del infierno",es,,,"257722705,93938886","PrensaComunitar,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,36.0,,,,,"@prensacomunitar @traficogt ojalá el dinero les
alcance para pagar las chojineadas del infierno",2.0
1755644626600431941,2024-02-08 17:27:51+00:00,1755425049354371255,1.7554250493543713e+18,traficogt,Z3636M,1678879150591885313,"@traficogt De ahí el no querer investigar y creo que cae muy bien en el delito de incumplimiento de deberes ya que no quería destapar que toda su familia trabajaba en este lugar, por eso les urge cerrar más casos para que estos no sean investigados a profundidad",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,22.0,,,,,"@traficogt de ahí el no querer investigar y creo que cae muy bien en el delito de incumplimiento de deberes ya que no quería destapar que toda su familia trabajaba en este lugar, por eso les urge cerrar más casos para que estos no sean investigados a profundidad",
1755627071508779019,2024-02-08 16:18:06+00:00,1755425049354371255,1.7554250493543713e+18,traficogt,JosJcaalmor,1486297088690466816,@traficogt El pan de cada dia,es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,11.0,,,,,@traficogt el pan de cada dia,
1755624860695290292,2024-02-08 16:09:19+00:00,1755622656144199879,1.7556226702999598e+18,InSightCrime_es,mildred_gaitan,2441328322,@InSightCrime_es @traficogt Ojalá tarde la luna de miel.,es,,,"843638780,93938886","InSightCrime_es,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,15.0,,,,,@insightcrime_es @traficogt ojalá tarde la luna de miel.,29.0
1755617901615161403,2024-02-08 15:41:40+00:00,1755292302291976613,1.7552923022919767e+18,monymmorales,AnaMeri71677244,1620068240859795457,@monymmorales @traficogt El arzu https://t.co/pMSuzfGnlH,tr,,,"976875408,93938886","monymmorales,traficogt",1,0,0,,Twitter for Android,0,0,1,0,0,22.0,,,,,@monymmorales @traficogt el arzu https://t.co/pmsuzfgnlh,
1755442116572897635,2024-02-08 04:03:09+00:00,1755403939426492792,1.7554039394264927e+18,Ricigt1,ErwinRobles2,326591417,@Ricigt1 @traficogt Y donde estan las pruebas ? O solo son palabras q el papel aguanta?,es,,,"1168656310751191042,93938886","Ricigt1,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,38.0,,,,,@ricigt1 @traficogt y donde estan las pruebas ? o solo son palabras q el papel aguanta?,
1755430733366067218,2024-02-08 03:17:55+00:00,1755339103715946814,1.7553391037159468e+18,EstuardoSC,SpillariRoberto,1506725623049379841,"@EstuardoSC @traficogt Así como está el organismo judicial no 
creo que prospere nada .",es,,,"90241422,93938886","EstuardoSC,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,80.0,,,,,"@estuardosc @traficogt así como está el organismo judicial no 
creo que prospere nada .",
1755429767623348658,2024-02-08 03:14:05+00:00,1755425049354371255,1.7554250493543713e+18,traficogt,PapaAbuMario,1679782717,@traficogt CON RAZÓN  LO DEFENDÍA  HASTA  CON LA VIDA,es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,63.0,,,,,@traficogt con razón  lo defendía  hasta  con la vida,
1755425049354371255,2024-02-08 02:55:20+00:00,1755425049354371255,,,traficogt,93938886,Salen a la luz cada vez más evidencia de lo corrupto que están los 3 poderles del estado en Guatemala.,es,,,,,0,0,0,,Twitter for Android,7,93,227,0,2,6194.0,1.7554039394264927e+18,2024-02-08 01:31:27+00:00,1.168656310751191e+18,Ricigt1,salen a la luz cada vez más evidencia de lo corrupto que están los 3 poderles del estado en guatemala.,2.0
1755403939426492792,2024-02-08 01:31:27+00:00,1755403939426492792,,,Ricigt1,1168656310751191042,"🚫 ¡ESCANDALOSO! Varios familiares de trabajadores de la FECI de Rafael Curruchiche recibieron cientos de miles de quetzales durante la administración de Alejandro Giammattei. #CorrupciónGT #SOSGuatemala 💰🕵️‍♂️

Lea la investigación: https://t.co/WsSkQAFgnL",es,"CorrupciónGT,SOSGuatemala",,,,0,0,0,,Twitter Web App,88,813,1138,30,15,49923.0,,,,,"🚫 ¡escandaloso! varios familiares de trabajadores de la feci de rafael curruchiche recibieron cientos de miles de quetzales durante la administración de alejandro giammattei. #corrupcióngt #sosguatemala 💰🕵️‍♂️

lea la investigación: https://t.co/wsskqafgnl",
1755373421569982955,2024-02-07 23:30:11+00:00,1755373421569982955,,,dorjaen,745415568,"Bus con desperfectos mecánicos carril derecho enfrente de CC Bosques de San Nicolas, rumbo a las Guacamayas @amilcarmontejo #EMIXTRA @traficogt https://t.co/YNgAceS7cq",es,EMIXTRA,,"372126670,93938886","amilcarmontejo,traficogt",1,0,0,,Twitter for Android,0,0,1,0,0,39.0,,,,,"bus con desperfectos mecánicos carril derecho enfrente de cc bosques de san nicolas, rumbo a las guacamayas @amilcarmontejo #emixtra @traficogt https://t.co/yngaces7cq",4.0
1755363362915877339,2024-02-07 22:50:13+00:00,1755319901906977030,1.755319901906977e+18,PrensaComunitar,batallonjalapa,736952671,@PrensaComunitar @traficogt Así es la política,es,,,"257722705,93938886","PrensaComunitar,traficogt",0,0,0,,Twitter for iPhone,0,0,1,0,0,482.0,,,,,@prensacomunitar @traficogt así es la política,30.0
1755363329592234253,2024-02-07 22:50:05+00:00,1755319901906977030,1.755319901906977e+18,PrensaComunitar,batallonjalapa,736952671,@PrensaComunitar @traficogt Igual está haciendo semilla o que no?,es,,,"257722705,93938886","PrensaComunitar,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,45.0,,,,,@prensacomunitar @traficogt igual está haciendo semilla o que no?,30.0
1755362023146230267,2024-02-07 22:44:54+00:00,1755035793918202020,1.755035793918202e+18,Sonny_Figueroa,mildred_gaitan,2441328322,@Sonny_Figueroa @traficogt @PedroBroloGT @BCIE_Org @DrGiammattei @VoxPopuliGuate @marvindelcid @GuatemalaGob,qam,,,"87101238,93938886,208395557,3075296855,187793278,893373682793545730,64787241,495102115","Sonny_Figueroa,traficogt,PedroBroloGT,BCIE_Org,DrGiammattei,VoxPopuliGuate,marvindelcid,GuatemalaGob",0,0,0,,Twitter for Android,0,0,0,0,0,109.0,,,,,@sonny_figueroa @traficogt @pedrobrologt @bcie_org @drgiammattei @voxpopuliguate @marvindelcid @guatemalagob,29.0
1755354717075431614,2024-02-07 22:15:52+00:00,1755354717075431614,,,traficogt,93938886,"Escuchado de algún ministro:  ""Giamattei tiene su plata en Taiwan, con el beneplacito de la presidente"".",es,,,,,0,0,0,,Twitter for Android,0,21,18,1,0,2647.0,1.7552756082154335e+18,2024-02-07 17:01:31+00:00,40256008.0,EmisorasUnidas,"escuchado de algún ministro:  ""giamattei tiene su plata en taiwan, con el beneplacito de la presidente"".",2.0
1755275608215433496,2024-02-07 17:01:31+00:00,1755275608215433496,,,EmisorasUnidas,40256008,"#AHORA En un comunicado, la bancada Todos confirma que interpelará al ministro de Relaciones Exteriores, Carlos Ramiro Martínez | Vía Dayana Rashon https://t.co/yhRMWYUNV2",es,AHORA,,,,1,0,0,,TweetDeck Web App,150,24,80,56,3,187681.0,,,,,"#ahora en un comunicado, la bancada todos confirma que interpelará al ministro de relaciones exteriores, carlos ramiro martínez | vía dayana rashon https://t.co/yhrmwyunv2",
1755327202139201553,2024-02-07 20:26:32+00:00,1755266710309904663,1.7552667103099046e+18,Factor4_GT,IsauB2,3484017799,@Factor4_GT @traficogt Allí está el negoció.,es,,,"1241496971678015489,93938886","Factor4_GT,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,52.0,,,,,@factor4_gt @traficogt allí está el negoció.,
1755208795519623439,2024-02-07 12:36:01+00:00,1755208795519623439,,traficogt,GrettelSlowing,2269230936,"@traficogt @CdPMTMixco esto es el colmo! Llevo 1 hora tratando de salir de San Cristobal por que los agentes solo le dan via a Boulevard Sur o Pinares. Los que venimos del principal, totalmente parados por cualquier salida: reversible, paso a desnivel o auxiliar.",es,,,"93938886,305590772","traficogt,CdPMTMixco",0,0,0,,Twitter for iPhone,0,0,0,1,0,90.0,,,,,"@traficogt @cdpmtmixco esto es el colmo! llevo 1 hora tratando de salir de san cristobal por que los agentes solo le dan via a boulevard sur o pinares. los que venimos del principal, totalmente parados por cualquier salida: reversible, paso a desnivel o auxiliar.",
1755208356942225644,2024-02-07 12:34:17+00:00,1754970154528591890,1.754970154528592e+18,noficciongt,sirpedrogt,43340920,@noficciongt @traficogt MALDITO SEAS GIAMMATEI VOS TODA TU ESTIRPE Y TU CONCUBINO ARDAN EN EL INFIERNO https://t.co/D8kLws3rij,es,,,"951616776193871874,93938886","noficciongt,traficogt",0,0,1,,Twitter for iPhone,0,0,2,0,0,67.0,,,,,@noficciongt @traficogt maldito seas giammatei vos toda tu estirpe y tu concubino ardan en el infierno https://t.co/d8klws3rij,3.0
1755034710835593633,2024-02-07 01:04:16+00:00,1754953716828983422,1.7549537168289833e+18,J_AlexValdez,lucky68vidal,2436913563,@J_AlexValdez @traficogt Y acá hay trabajo  Fiscal  Doña Consuelo porque no investigan esto o también acá tenía comisión.,es,,,"3190418647,93938886","J_AlexValdez,traficogt",0,0,0,,Twitter for iPhone,0,0,3,0,0,368.0,,,,,@j_alexvaldez @traficogt y acá hay trabajo  fiscal  doña consuelo porque no investigan esto o también acá tenía comisión.,2.0
1754872446396592542,2024-02-06 14:19:29+00:00,1754872446396592542,,,car_jena,3323116586,"En que cabeza cabe que @PMTMuniGuate cierra los 2 carriles del periférico para darle via a los de la Charcas zona 11 y San Cristóbal por ""minutos"" , mientras que la cola del Periférico afecta zona 1, 2, 6, calzada san juan y roosevelt @amilcarmontejo @traficogt https://t.co/9LhLI4sFqT",es,,,"526921529,372126670,93938886","PMTMuniGuate,amilcarmontejo,traficogt",0,1,0,,Twitter for Android,0,0,0,0,0,110.0,,,,,"en que cabeza cabe que @pmtmuniguate cierra los 2 carriles del periférico para darle via a los de la charcas zona 11 y san cristóbal por ""minutos"" , mientras que la cola del periférico afecta zona 1, 2, 6, calzada san juan y roosevelt @amilcarmontejo @traficogt https://t.co/9lhli4sfqt",4.0
1754863582741676060,2024-02-06 13:44:16+00:00,1754852445602394525,1.7548524456023946e+18,PlazaPublicaGT,batallonjalapa,736952671,@PlazaPublicaGT @traficogt Preocúpense por fiscalizar a chucho triste y sus 40 ladrones,es,,,"252783353,93938886","PlazaPublicaGT,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,17.0,,,,,@plazapublicagt @traficogt preocúpense por fiscalizar a chucho triste y sus 40 ladrones,30.0
1754863291103400409,2024-02-06 13:43:07+00:00,1754523686344839547,1.7545236863448394e+18,lahoragt,batallonjalapa,736952671,"@lahoragt @traficogt Ahora se agarra de eso, reconozca que es delincuente y chantajeaba a la gente, de un plumazo destrozó vidas",es,,,"168557941,93938886","lahoragt,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,11.0,,,,,"@lahoragt @traficogt ahora se agarra de eso, reconozca que es delincuente y chantajeaba a la gente, de un plumazo destrozó vidas",30.0
1754743516914196951,2024-02-06 05:47:10+00:00,1754659826573975904,1.7546598265739758e+18,GuatemalaGob,RendonArana,908133753905709062,"@GuatemalaGob @traficogt Muy bien, así se tenía que hacer, no estar con que sí o no, la cosa era quitar de una vez ese seguro que era inexistente para la población escolar. Ahora se debe investigar y saber a dónde fue a parar ese dinero porque ese contrato era lesivo a todas luces",es,,,"495102115,93938886","GuatemalaGob,traficogt",0,0,0,,Twitter for iPhone,0,0,2,0,0,161.0,,,,,"@guatemalagob @traficogt muy bien, así se tenía que hacer, no estar con que sí o no, la cosa era quitar de una vez ese seguro que era inexistente para la población escolar. ahora se debe investigar y saber a dónde fue a parar ese dinero porque ese contrato era lesivo a todas luces",
1754710011236790768,2024-02-06 03:34:02+00:00,1754710011236790768,,amilcarmontejo,Alejandro2024gt,730220333576282112,"@amilcarmontejo @prensa_libre @NuestroDiario @traficogt @soy_502 @EEGSAGuatemala otra vez sin luz en zona 2, si algun aparato de arruina a quien le paso la factura disculpen??",es,,,"372126670,38687143,51154192,93938886,1687984068,354889845","amilcarmontejo,prensa_libre,NuestroDiario,traficogt,soy_502,EEGSAGuatemala",0,0,0,,Twitter for Android,0,0,0,0,0,54.0,,,,,"@amilcarmontejo @prensa_libre @nuestrodiario @traficogt @soy_502 @eegsaguatemala otra vez sin luz en zona 2, si algun aparato de arruina a quien le paso la factura disculpen??",
1754690192844202183,2024-02-06 02:15:17+00:00,1754690192844202183,,amilcarmontejo,Alejandro2024gt,730220333576282112,@amilcarmontejo @AztecaNoticiaGT @NuestroDiario @traficogt  zona 2 sin luz,es,,,"372126670,221932544,51154192,93938886","amilcarmontejo,AztecaNoticiaGT,NuestroDiario,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,70.0,,,,,@amilcarmontejo @aztecanoticiagt @nuestrodiario @traficogt  zona 2 sin luz,
1754667032350474612,2024-02-06 00:43:15+00:00,1754516267698909416,1.7545162676989094e+18,ramonzamora89,FlordMorellana,855713676,@ramonzamora89 @traficogt @TrialWatch @JLFont001 @cmendeza @mmendoza_GT @alegutierrezv @KimyOrion @FranciscoRDL @Oswaldhs @prensa_libre #ZamoraLibre #FreeZamora #PresoPolítico,qme,"ZamoraLibre,FreeZamora,PresoPolítico",,"68417195,93938886,1805629218627178497,298862867,31635328,202303067,114485616,3103477858,219208740,150004210,38687143","ramonzamora89,traficogt,TrialWatch,JLFont001,cmendeza,mmendoza_GT,alegutierrezv,KimyOrion,FranciscoRDL,Oswaldhs,prensa_libre",0,0,0,,Twitter for iPhone,0,0,0,0,0,78.0,,,,,@ramonzamora89 @traficogt @trialwatch @jlfont001 @cmendeza @mmendoza_gt @alegutierrezv @kimyorion @franciscordl @oswaldhs @prensa_libre #zamoralibre #freezamora #presopolítico,
1754647227295748342,2024-02-05 23:24:33+00:00,1754647227295748342,,,traficogt,93938886,"Argueta (el del aeropuerto) caerá por corrupto... Y detrás se irán uno o dos ex-ministros.  

#aTodoCocheleLlegasuSabado",es,aTodoCocheleLlegasuSabado,,,,0,0,0,,Twitter for Android,0,2,2,0,0,2929.0,,,,,"argueta (el del aeropuerto) caerá por corrupto... y detrás se irán uno o dos ex-ministros.  

#atodocochelellegasusabado",2.0
1754624860506984575,2024-02-05 21:55:40+00:00,1754257133778989127,1.754257133778989e+18,AolAlexthegreat,roanchi2,406301636,"@AolAlexthegreat @traficogt @Change Ni vergas, debe de existir un tabla de pesos y contrapesos para que funcione la democracia en Guatemala, que su cumpla la ley y que haya certeza jurídica en las actuaciones del gobierno.",es,,,"3207463695,93938886,15947602","AolAlexthegreat,traficogt,Change",0,0,0,,Twitter for iPhone,0,0,0,0,0,46.0,,,,,"@aolalexthegreat @traficogt @change ni vergas, debe de existir un tabla de pesos y contrapesos para que funcione la democracia en guatemala, que su cumpla la ley y que haya certeza jurídica en las actuaciones del gobierno.",2.0
1754542302003855567,2024-02-05 16:27:37+00:00,1754524710224699821,1.7545275592643712e+18,JulioCa75923080,deleageW,17196262,@JulioCa75923080 @Alex_balsells @traficogt Quién ? Usted es parte de la FCT? Cuéntenos de q elotes lo leo,es,,,"1675556059644043264,450859699,93938886","JulioCa75923080,Alex_balsells,traficogt",0,0,0,,Twitter for iPad,0,0,0,0,0,7.0,,,,,@julioca75923080 @alex_balsells @traficogt quién ? usted es parte de la fct? cuéntenos de q elotes lo leo,
1754527559264371091,2024-02-05 15:29:02+00:00,1754524710224699821,1.7545247102247e+18,Alex_balsells,JulioCa75923080,1675556059644043264,@Alex_balsells @traficogt Eso de injustamente es falso. Tiene que pagar por los elotes que se comió.,es,,,"450859699,93938886","Alex_balsells,traficogt",0,0,0,,Twitter Web App,1,0,0,0,0,44.0,,,,,@alex_balsells @traficogt eso de injustamente es falso. tiene que pagar por los elotes que se comió.,
1754526948808700102,2024-02-05 15:26:36+00:00,1754526948808700102,,,traficogt,93938886,Jajaja... Quisieran!  Sólo se le pegan las moscas hoy en día.,es,,,,,0,0,0,,Twitter for Android,0,2,5,0,0,2923.0,1.7545244318488046e+18,2024-02-05 15:16:36+00:00,2343910962.0,republicagt,jajaja... quisieran!  sólo se le pegan las moscas hoy en día.,2.0
1754524431848804497,2024-02-05 15:16:36+00:00,1754524431848804497,,,republicagt,2343910962,"#Política 🇬🇹 | Odiada por muchos, principalmente en las zonas urbanas –pero con una presencia sólida en el área rural–, implementó y manejó los programas sociales como primera dama de la nación. Sandra Torres sigue siendo una figura política influyente, pese a sus tres derrotas electorales.

Aquí ampliamos ⬇️
https://t.co/URNwSdPVZS",es,Política,,,,1,0,0,,Twitter Web App,5,4,9,1,0,7060.0,,,,,"#política 🇬🇹 | odiada por muchos, principalmente en las zonas urbanas –pero con una presencia sólida en el área rural–, implementó y manejó los programas sociales como primera dama de la nación. sandra torres sigue siendo una figura política influyente, pese a sus tres derrotas electorales.

aquí ampliamos ⬇️
https://t.co/urnwsdpvzs",2.0
1754506753641795750,2024-02-05 14:06:21+00:00,1754305977803764182,1.7543059778037642e+18,Domingo94096837,cocolocoantillo,2297978986,@Domingo94096837 @traficogt Siiiiii,und,,,"746040422351310848,93938886","Domingo94096837,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,18.0,,,,,@domingo94096837 @traficogt siiiiii,2.0
1754502095367995550,2024-02-05 13:47:51+00:00,1754290965248921750,1.7542909652489219e+18,alba_keneth,Mylemlem,1377700442680012803,@alba_keneth @traficogt Necesitamos hechos no que nos muestren  tantas cosas (elicopteros botas cascos etc. puro protagonismo ) y la delincuencia sigue,es,,,"3413441884,93938886","alba_keneth,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,88.0,,,,,@alba_keneth @traficogt necesitamos hechos no que nos muestren  tantas cosas (elicopteros botas cascos etc. puro protagonismo ) y la delincuencia sigue,
1754497738593423593,2024-02-05 13:30:32+00:00,1754351842077626498,1.7543518420776266e+18,LarRRytO,JGIRON07,296605707,@LarRRytO @traficogt @DrGiammattei @CC_Guatemala Porque no dictan lo que ustedes quieren ?? Jajajaja,es,,,"237836001,93938886,187793278,783345301256073216","LarRRytO,traficogt,DrGiammattei,CC_Guatemala",0,0,0,,Twitter for iPhone,0,0,0,0,0,27.0,,,,,@larrryto @traficogt @drgiammattei @cc_guatemala porque no dictan lo que ustedes quieren ?? jajajaja,
1754494880959590467,2024-02-05 13:19:11+00:00,1754351842077626498,1.7543518420776266e+18,LarRRytO,HungMayda,1299502471790944258,"@LarRRytO @traficogt @DrGiammattei @CC_Guatemala A ESTOS SINVERGÜENZAS  HAY QUE DESPEDIRLOS DE DONDE ESTÉN MAMANDO  EL DINERO DEL PUEBLO SIN  NINGÚN PUDOR,  HAY QUE LIMPIAR TODA DEPENDENCIA DEL ESTADO COMO TAMBIÉN  TIGO  😡🤬",es,,,"237836001,93938886,187793278,783345301256073216","LarRRytO,traficogt,DrGiammattei,CC_Guatemala",0,0,0,,Twitter for Android,0,0,0,0,0,27.0,,,,,"@larrryto @traficogt @drgiammattei @cc_guatemala a estos sinvergüenzas  hay que despedirlos de donde estén mamando  el dinero del pueblo sin  ningún pudor,  hay que limpiar toda dependencia del estado como también  tigo  😡🤬",
1754494354301833308,2024-02-05 13:17:05+00:00,1754305977803764182,1.7543059778037642e+18,Domingo94096837,HungMayda,1299502471790944258,@Domingo94096837 @traficogt Yo doy mil firmas para este grupo guerrillero y terrorista para que sea prohibido en Guatemala  por integrantes más de orígenes extranjeros y atrás arrastrando a gentuza ignorante que se venden por unas cuantas monedas,es,,,"746040422351310848,93938886","Domingo94096837,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,29.0,,,,,@domingo94096837 @traficogt yo doy mil firmas para este grupo guerrillero y terrorista para que sea prohibido en guatemala  por integrantes más de orígenes extranjeros y atrás arrastrando a gentuza ignorante que se venden por unas cuantas monedas,
1754480102945980619,2024-02-05 12:20:27+00:00,1754480102945980619,,traficogt,angeln8,352778109,@traficogt @PMTMuniGuate mucho tráfico hacia la capital desde Villa Nueva y al Sur.,es,,,"93938886,526921529","traficogt,PMTMuniGuate",0,0,0,,Twitter for Android,0,0,0,0,0,55.0,,,,,@traficogt @pmtmuniguate mucho tráfico hacia la capital desde villa nueva y al sur.,4.0
1754356821844754521,2024-02-05 04:10:35+00:00,1753876830514201079,1.7538777877928596e+18,CubReserva,NilrilesoR,446093953,@CubReserva @inabguatemala @MagaGuatemala @CONAPgt @EmisorasUnidas @traficogt @Guatevision_tv @Alvasol_ @pattyo502  @Josechic86  @aldodavila_gt  @autoridadesgt  @AVillagran502 @santi_barrera__,qam,,,"1155617398675988481,164764139,1568816142,1320661748,40256008,93938886,43971175,1401204200785256448,4353722955,1545610440780169216,1288240299756707849,1323997423744811008,3335323853,1411369916716957701","CubReserva,inabguatemala,MagaGuatemala,CONAPgt,EmisorasUnidas,traficogt,Guatevision_tv,Alvasol_,pattyo502,Josechic86,aldodavila_gt,autoridadesgt,AVillagran502,santi_barrera__",0,0,0,,Twitter for Android,0,0,1,0,0,52.0,,,,,@cubreserva @inabguatemala @magaguatemala @conapgt @emisorasunidas @traficogt @guatevision_tv @alvasol_ @pattyo502  @josechic86  @aldodavila_gt  @autoridadesgt  @avillagran502 @santi_barrera__,
1754353971265778025,2024-02-05 03:59:15+00:00,1753876830514201079,1.7539382644555694e+18,CubReserva,SiHuboGenocidio,1304490096717070341,@CubReserva @AolAlexthegreat @inabguatemala @MagaGuatemala @CONAPgt @EmisorasUnidas @traficogt @Guatevision_tv @muniguate Dónde es esto? @inabguatemala @CONAPgt existen?,es,,,"1155617398675988481,3207463695,164764139,1568816142,1320661748,40256008,93938886,43971175,94355727,164764139,1320661748","CubReserva,AolAlexthegreat,inabguatemala,MagaGuatemala,CONAPgt,EmisorasUnidas,traficogt,Guatevision_tv,muniguate,inabguatemala,CONAPgt",0,0,0,,Twitter for iPhone,0,0,0,0,0,23.0,,,,,@cubreserva @aolalexthegreat @inabguatemala @magaguatemala @conapgt @emisorasunidas @traficogt @guatevision_tv @muniguate dónde es esto? @inabguatemala @conapgt existen?,
1754333714224464200,2024-02-05 02:38:46+00:00,1754233892020564064,1.754233892020564e+18,JosMChacn2,mildred_gaitan,2441328322,@JosMChacn2 @traficogt Muy importante que sigamos manifestando o esta señora seguirá tratando de destruir al país.,es,,,"1149858581417799681,93938886","JosMChacn2,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,60.0,,,,,@josmchacn2 @traficogt muy importante que sigamos manifestando o esta señora seguirá tratando de destruir al país.,29.0
1754333106071367905,2024-02-05 02:36:21+00:00,1754265284796366895,1.7542652847963668e+18,Alex_balsells,mildred_gaitan,2441328322,@Alex_balsells @traficogt Y aun así esto sigue vigente.,es,,,"450859699,93938886","Alex_balsells,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,100.0,,,,,@alex_balsells @traficogt y aun así esto sigue vigente.,29.0
